date,index,targetAt,originalRaw,currentCloseRaw,finalRaw,originalEffective,currentCloseEffective,finalEffective,spy_referencePrice,spy_currentClose,spy_priorAtr14Pct,spy_downsideExcursionPct,spy_acuteCloseDownsidePct,spy_acuteCloseDownsideAtrRatio,spy_shockAtrRatio,spy_realizedMovement60AtrRatio,spy_sessionDrawdownPct,spy_sessionDrawdownAtrRatio,spy_openToCurrentPct,rsp_referencePrice,rsp_currentClose,rsp_priorAtr14Pct,rsp_downsideExcursionPct,rsp_acuteCloseDownsidePct,rsp_acuteCloseDownsideAtrRatio,rsp_shockAtrRatio,rsp_realizedMovement60AtrRatio,rsp_sessionDrawdownPct,rsp_sessionDrawdownAtrRatio,rsp_openToCurrentPct
2022-10-14,16,2022-10-14T17:30:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,358.7721,359.411,0.02447955292933136,0.0007305473307429206,0,0,0.11272313273182323,0.19620778032316805,0.029301031707448792,1.1969594294485806,-0.02479717813051152,128.5136,128.728,0.024236839446159442,0.0006131646767346109,0,0,0.09413234775470071,0.21010534824072807,0.029932177844762473,1.2349868435302735,-0.024640096984391402
2022-10-14,17,2022-10-14T17:45:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,359.411,359.3701,0.02447955292933136,0.0006983648246714106,0.00011379729613178761,0.0046486672554969695,0.10341863901648887,0.1695768076776778,0.0294114946253984,1.2014718859574267,-0.024908153574820346,128.728,128.68,0.024236839446159442,0.0007612951339258994,0.00037287924926979226,0.015384813275597225,0.08012923581039917,0.1763063915503643,0.0302938960060285,1.2499111558387972,-0.025003788452795717
2022-10-14,18,2022-10-14T18:00:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,359.3701,360.12,0.02447955292933136,0.0004176752601286311,0,0,0.10798866761349,0.12885140054103322,0.02738616107600061,1.118736161361287,-0.022873422873422866,128.68,128.87,0.024236839446159442,0.0004654958035436661,0,0,0.08012706183473708,0.11071152594738541,0.028862094951017214,1.1908357529508942,-0.023564176390362013
2022-10-14,19,2022-10-14T18:15:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,360.12,358.73,0.02447955292933136,0.003943130067755237,0.003859824502943425,0.15767544914264303,0.16448158363800924,0.1934981135648426,0.031140279803381334,1.2720934852559787,-0.026644959978293303,128.87,128.51,0.024236839446159442,0.002871110421354889,0.002793512842399423,0.11525895728298359,0.11846059498528566,0.14822525962080904,0.03157498116051242,1.302768095264821,-0.026291862403394428
2022-10-14,20,2022-10-14T18:30:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,358.73,358.38,0.02447955292933136,0.002592479023220826,0.0009756641485240228,0.03985628950580154,0.12070761964613422,0.18367913230344377,0.03208556149732619,1.3107086387546452,-0.027594627594627608,128.51,128.35,0.024236839446159442,0.0028013384172436793,0.001245039296552771,0.05136970516797557,0.12200304977394312,0.1409664026947853,0.03278070836473244,1.3525158029598967,-0.027504167298075477
2022-10-14,21,2022-10-14T18:45:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,358.38,358.0999,0.02447955292933136,0.002288074111278512,0.0007815726324013741,0.03192756970103384,0.1094268722348852,0.18637538261129916,0.032842056932966025,1.3416117944545762,-0.028354633021299702,128.35,128.26,0.024236839446159442,0.0021449162446434532,0.0007012076353720562,0.02893147998647857,0.08849818266974309,0.143079924319911,0.033458929917106243,1.3804988885383787,-0.028186088801333553
2022-10-14,22,2022-10-14T19:00:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,358.0999,358.4683,0.02447955292933136,0.0010888023146613877,0,0,0.08783812231088349,0.17098413877002752,0.03184708042996811,1.3009665871719818,-0.027355040021706745,128.26,128.3,0.024236839446159442,0.0008973959145484485,0,0,0.06597789248226504,0.13010025311490014,0.03315749811605107,1.3680619616146028,-0.027883012577663124
2022-10-14,23,2022-10-14T19:15:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,358.4683,357.86,0.02447955292933136,0.002059596343665482,0.001696942240080882,0.0693208019353821,0.1880311083238231,0.09580919595507693,0.03348998001404412,1.3680797239526579,-0.02900556233889562,128.3,128.2024,0.024236839446159442,0.0010381917381139237,0.0007607170693686664,0.03138680978015099,0.16503802027842082,0.06801897128578367,0.0338929917106253,1.3984080633085996,-0.028622518563418575
2022-10-14,24,2022-10-14T19:30:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,357.86,358.705,0.02447955292933136,0.0013413066562343323,0,0,0.1643788177144928,0.1299811594524788,0.031207799924377482,1.274851710505887,-0.026712793379460087,128.2024,128.5025,0.024236839446159442,0.0016567552557519715,0,0,0.1770070434584861,0.10637535444862944,0.031631499623210185,1.3051000190630258,-0.02634868919533262
2022-10-14,25,2022-10-14T19:45:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,358.705,358.5,0.02447955292933136,0.0016587446508968943,0.0005715002578720233,0.02334602513051832,0.15032562523066542,0.12814354839394368,0.03176146491654511,1.2974691575551027,-0.027269027269027246,128.5025,128.42,0.024236839446159442,0.0017314838232718943,0.0006420108558200053,0.02648905016044648,0.1476965221067161,0.10573719912247656,0.032253202712886224,1.330751180843303,-0.026973783906652504
2022-11-02,23,2022-11-02T19:15:00.000Z,ELEVATED,ELEVATED,HIGH,HIGH,HIGH,HIGH,380.49,381.1299,0.021141357526869426,0.0012878130831296725,0,0,0.39656516756386556,0.6730302888813015,0.019298818928029166,0.9128467225201361,-0.007215681166970467,138.53,138.76,0.020207780664852636,0.001515917129863625,0,0,0.4000880400159149,0.6524075235733159,0.0333681644026473,1.651253294761087,-0.006301919220853547
2022-11-04,1,2022-11-04T13:45:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,377,372.84,0.022542951432674672,0.01111405835543766,0.011034482758620756,0.48948704838297824,0.5365531107274925,,0.012004133873916923,0.5325005427868528,-0.011034482758620734,137.6988,136.8739,0.02279216806818165,0.006454667724047002,0.005990611392401485,0.2628363995246466,0.37279499023375945,,0.008016379185389172,0.35171639492164886,-0.005990611392401535
2022-12-13,14,2022-12-13T18:00:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,400.55,400.0112,0.016067901935987727,0.003694919485707198,0.0013451504181751029,0.08371661860608771,0.27967689957488556,0.27879103814617423,0.025527540256766387,1.5887289055201193,-0.02488615864658006,146.63,146.365,0.015938238615096453,0.003478142262838375,0.0018072699993179184,0.113392078194017,0.265294673510546,0.21887334951818915,0.024753464818763348,1.5530865998779344,-0.024753464818763393
2022-12-22,13,2022-12-22T17:45:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,376.72,376.44,0.018182333281961657,0.0016192397536632342,0.0007432575918454808,0.04087800945673196,0.12117409946101176,0.23127610222814415,0.025305698870106478,1.3917740081913346,-0.017256232867771892,138.72,138.56,0.017539972423567318,0.001797866205305713,0.0011534025374855578,0.06575851487290858,0.11487190566861998,0.2397602206028043,0.01650282145011881,0.9408692928128579,-0.016118724703543363
2022-12-22,14,2022-12-22T18:00:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,376.44,376.55,0.018182333281961657,0.0003719052172988693,0,0,0.05405754832243511,0.23137819193452194,0.025020882237643666,1.3761095371882992,-0.01696906409084975,138.56,138.6,0.017539972423567318,0.00019269630484992258,0,0,0.043903347838668706,0.24031194277813936,0.01621890194129962,0.9246822942268335,-0.015834694312291564
2022-12-22,15,2022-12-22T18:15:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,376.55,375.9879,0.018182333281961657,0.0035320674545212694,0.0014927632452529191,0.08209965256405573,0.1942582065650158,0.235831692615133,0.026476295229528428,1.4561549840137982,-0.0184364965409215,138.6,138.42,0.017539972423567318,0.0034632034632033895,0.001298701298701348,0.07404237973352613,0.19744634595605798,0.2427987526058881,0.01749653973098629,0.997523787863961,-0.01711283107292494
2022-12-22,16,2022-12-22T18:30:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,375.9879,375.49,0.018182333281961657,0.0017231937517139505,0.0013242447429824618,0.07283139751355341,0.09654292500290333,0.11821192559428191,0.027765478877739534,1.5270580759448036,-0.019736326850280594,138.42,138.305,0.017539972423567318,0.0012649906082935001,0.0008308047969945144,0.04736636848289546,0.07212044453352816,0.11099961734696973,0.018312808318841498,1.044061408798783,-0.01792941844777396
2022-12-22,17,2022-12-22T18:45:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,375.49,375.85,0.018182333281961657,0.0019174944738875263,0,0,0.15965352375341352,0.12281473385576133,0.026833351716952225,1.4757925344803287,-0.018796501762171958,138.305,138.35,0.017539972423567318,0.002132966993239694,0,0,0.140156140517238,0.09132818921462976,0.01799339887141993,1.0258510353895067,-0.01760988425761567
2022-12-22,18,2022-12-22T19:00:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,375.85,375.53,0.018182333281961657,0.0014101370227485154,0.0008514034854331515,0.046825865098282654,0.08340857220630195,0.13045243659516734,0.02766190919320771,1.5213619046709783,-0.019631901840490906,138.35,138.26,0.017539972423567318,0.0011564871702204307,0.0006505240332490308,0.03708808757161808,0.07005527652417139,0.09718785146262347,0.018632217766263264,1.0622717822080705,-0.01824895263793236
2023-03-10,18,2023-03-10T19:00:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,385.2919,384.91,0.015026003391947075,0.0025225030684527887,0.0009911965447495087,0.06596541468110696,0.2003662765909691,0.32865608611402974,0.020983823379794483,1.3965006417501806,-0.015550269827872776,139.96,139.88,0.015451600703378183,0.0022149185481566322,0.0005715918833953451,0.03699240579459046,0.1895860796972449,0.3555837464440408,0.025298479694182974,1.6372724211448182,-0.02270663033605813
2025-04-04,12,2025-04-04T16:30:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,516.67,512.39,0.020506592484612576,0.009309617357307268,0.008283817523757859,0.4039587527754181,0.4898471791832733,0.44657894704998896,0.02563371175385555,1.2500229754451007,-0.021540283002654315,160.1,159.055,0.017857881260143815,0.007307932542161072,0.006527170518425906,0.3655064351331307,0.44420399293691376,0.4204049096374167,0.024850958013198476,1.391596105449653,-0.02330365366902054
2025-04-04,13,2025-04-04T16:45:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,512.39,512.11,0.020506592484612576,0.002888424832646932,0.0005464587521223535,0.026647954921442795,0.32834087313923677,0.4456531888273145,0.026166162739840626,1.2759878443712573,-0.02207497087860666,159.055,158.88,0.017857881260143815,0.0022948036842602186,0.001100248341768642,0.061611359474331134,0.3027758237024124,0.41786799594419705,0.025923864129621735,1.4516763636165515,-0.024378262204482692
2025-04-04,14,2025-04-04T17:00:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,512.11,512.075,0.020506592484612576,0.001776961980824481,0.0000683446915701083,0.003332815611437724,0.18663767424068037,0.43603375677190104,0.026232719113088707,1.2792334529870242,-0.022141806863100633,158.88,158.79,0.017857881260143815,0.002014098690835808,0.0005664652567976046,0.03172074270993572,0.18679992929183697,0.40981805201791316,0.02647564441806797,1.4825747821023842,-0.024930918022720294
2025-04-04,15,2025-04-04T17:15:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,512.075,509.75,0.020506592484612576,0.005145730605868374,0.004540350534589748,0.22140931205399758,0.39520371828992673,0.46143903017570054,0.0306539639074296,1.4948345967488872,-0.026581625833062783,158.79,158.09,0.017857881260143815,0.0049121481201587075,0.0044083380565526084,0.24685672350120144,0.440815577680724,0.4464698883416694,0.030767268883760652,1.7228958147699585,-0.029229352164568567
2025-04-04,16,2025-04-04T17:30:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,509.75,511.16,0.020506592484612576,0.0027954879843060548,0,0,0.35921892252055965,0.26064854383244235,0.02797269287086158,1.3640829353707256,-0.02388909045773091,158.09,158.71,0.017857881260143815,0.0027206021886267955,0,0,0.43217644894965235,0.33759461574830085,0.026966115785575614,1.5100400429786733,-0.02542216763893146
2025-04-04,19,2025-04-04T18:15:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,514.57,511.56,0.020506592484612576,0.006121616106652222,0.00584954427968993,0.28525189077996366,0.416979508116887,0.3904872878562118,0.02721204860516858,1.3269902654762142,-0.023125250634941752,159.63,158.88,0.017857881260143815,0.005011589300256737,0.004698364968990791,0.2630975590299649,0.42095609444793985,0.41228851793957,0.025923864129621735,1.4516763636165515,-0.024378262204482692
2025-04-04,23,2025-04-04T19:15:00.000Z,ELEVATED,ELEVATED,HIGH,HIGH,HIGH,HIGH,507.78,510.165,0.020506592484612576,0.002737405963212388,0,0,0.41103109377383523,0.4841920470410328,0.02986479548177303,1.4563509517333277,-0.025789142016918953,157.685,158.27,0.017857881260143815,0.0024701144687192707,0,0,0.3886829162303253,0.5604931527776054,0.029663708306868188,1.6610989777982932,-0.028124040528093253
2025-04-04,24,2025-04-04T19:30:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,510.165,510.52,0.020506592484612576,0.004988582125390836,0,0,0.42249162840958177,0.40788769967144217,0.02918972369597053,1.4234312072019506,-0.025111234174193586,158.27,158.42,0.017857881260143815,0.004106905920262877,0,0,0.4458019992706199,0.4445958834896671,0.02874407449279131,1.6096016136552487,-0.02720294749769736
2025-04-04,25,2025-04-04T19:45:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,510.52,512.2183,0.020506592484612576,0.0010773329154586588,0,0,0.3772748441645009,0.33738502623709254,0.025960218304904265,1.2659450039973192,-0.021868161246586526,158.42,158.68,0.017857881260143815,0.0008837268021713569,0,0,0.3711499096524129,0.3313901201257174,0.027150042548391023,1.5203395158072843,-0.02560638624501066
2025-04-07,16,2025-04-07T17:30:00.000Z,ELEVATED,ELEVATED,HIGH,SEVERE,SEVERE,SEVERE,501.51,505.62,0.024698688481689147,0.0017746405854319682,0,0,0.42949502993807975,0.6222694182916698,0.033545501462239724,1.3581895851315884,0.03358613217768158,155.29,156.51,0.021926793922015134,0.0014810998776482052,0,0,0.44640079879721656,0.6871783460584758,0.032036613272311255,1.4610714811409602,0.018680031241864237
2025-04-07,17,2025-04-07T17:45:00.000Z,ELEVATED,ELEVATED,HIGH,HIGH,HIGH,HIGH,505.62,507,0.024698688481689147,0.006843083738776116,0,0,0.3955749775431585,0.6166223357634528,0.03090773553529438,1.251391771599874,0.036407121977145795,156.51,156.94,0.021926793922015134,0.006453261772410651,0,0,0.42980829611819854,0.6701027438740672,0.02937720329024677,1.339785624598369,0.02147878156730032
2025-04-07,19,2025-04-07T18:15:00.000Z,ELEVATED,ELEVATED,HIGH,HIGH,HIGH,HIGH,509.09,506.19,0.024698688481689147,0.007680370857805041,0.005696438743640569,0.2306372967076262,0.3833350931485398,0.4509532240616814,0.03245598944893622,1.3140774447597936,0.03475132361659061,157.55,156.81,0.021926793922015134,0.006664550936210798,0.004696921612186665,0.21420922862191996,0.3994712641868175,0.47051447584578804,0.03018121095924297,1.376453441692639,0.020632647747982347
2025-04-07,20,2025-04-07T18:30:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,506.19,505.19,0.024698688481689147,0.003022580453979677,0.001975542780378909,0.07998573615937202,0.46471712708595164,0.31568850050153896,0.03436741403367923,1.3914671647103118,0.03270712810973242,156.81,156.41,0.021926793922015134,0.003571200816274487,0.0025508577259103736,0.11633518949385659,0.4740658971874575,0.3264079815380835,0.032655080710000624,1.489277494290398,0.018029159073158052
2025-04-07,21,2025-04-07T18:45:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,505.19,506.69,0.024698688481689147,0.0007521922445020595,0,0,0.28290854657928327,0.31921754212731496,0.03150027715656472,1.2753825847845348,0.03577342137001982,156.41,156.67,0.021926793922015134,0.0007032798414422685,0,0,0.24492867614292427,0.3107883775905043,0.03104706537200823,1.4159418601018583,0.019721426711793777
2025-04-07,22,2025-04-07T19:00:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,506.69,503.21,0.024698688481689147,0.008703546547198534,0.006868104758333534,0.2780756866270586,0.4314967551109535,0.3890620489324389,0.038152034711470426,1.544698810212339,0.028659621006152936,156.67,155.64,0.021926793922015134,0.007914725218612247,0.006574328205782864,0.2998308019478419,0.4366467989531673,0.3937833495858135,0.03741727998020911,1.7064637955410837,0.013017443374121251
2025-04-08,13,2025-04-08T16:45:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,513.96,508.54,0.02883409803101439,0.01241341738656715,0.010545567748462945,0.3657325343459668,0.47369785813813536,0.391853331245794,0.031315478684902275,1.0860571622951019,-0.02552408691986352,158.08,156.58,0.025728351965745452,0.010754048582996058,0.009488866396761133,0.3688097243614571,0.46224152119969175,0.392900942468856,0.025637834474175336,0.9964817998568027,-0.02338925965196781
2025-04-08,14,2025-04-08T17:00:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,508.54,507.1442,0.02883409803101439,0.0029889487552602323,0.0027447201793369415,0.09519008281045167,0.30552483951198073,0.4008157560088911,0.03397424663796717,1.1782663220962888,-0.02819875062277244,156.58,155.85,0.025728351965745452,0.00498147911610679,0.004662153531741079,0.18120684674821913,0.34007312334938317,0.43256357381692884,0.030180460485376443,1.1730428954625036,-0.027942368864217637
2025-04-08,15,2025-04-08T17:15:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,507.1442,505.08,0.02883409803101439,0.007244882224818868,0.004070242743582649,0.1411607444493195,0.34876455609510465,0.4141230250223318,0.037906205950702945,1.3146312365980881,-0.03215421760625459,155.85,155.14,0.025728351965745452,0.007571382739813968,0.004555662495989785,0.17706779284017735,0.38905036173334356,0.45755800516710016,0.0345986309894213,1.3447667007776354,-0.03237073535832358
2025-04-08,17,2025-04-08T17:45:00.000Z,ELEVATED,ELEVATED,HIGH,SEVERE,SEVERE,SEVERE,502.45,507.78,0.02883409803101439,0.0008359040700567537,0,0,0.488690657452054,0.4437892170228812,0.03276315288201464,1.1362641843963386,-0.026980416203579605,154.44,155.99,0.025728351965745452,0.0009065009065008182,0,0,0.49578623507427455,0.49710294565992824,0.029309271935283012,1.139181863428531,-0.02706916983721075
2025-04-08,18,2025-04-08T18:00:00.000Z,ELEVATED,ELEVATED,HIGH,HIGH,HIGH,HIGH,507.78,506.72,0.02883409803101439,0.006498877466619313,0.002087518216550367,0.07239755564072096,0.23563355373632017,0.4394645871319701,0.03478227742009218,1.2062897678533184,-0.02901161230981486,155.99,155.6,0.025728351965745452,0.00634656067696653,0.0025001602666838564,0.09717529789753157,0.2466757562014192,0.472988853776513,0.03173615432482884,1.2335090240945916,-0.02950165284101547
2025-04-10,10,2025-04-10T16:00:00.000Z,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,HIGH,521.69,518.6143,0.034422778597591,0.007245682301750246,0.005895646840077626,0.17127167184842598,0.26896061873000565,0.25461240059464807,0.027892857477577197,0.8103023234600014,-0.025472499389292858,158.63,158.06,0.031435720319820525,0.005295341360398433,0.003593267351698879,0.11430523350957825,0.2245997570714556,0.2170082358282694,0.026129261223604608,0.8311965165032296,-0.025223558433549176
2025-04-10,11,2025-04-10T16:15:00.000Z,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,HIGH,518.6143,516.275,0.034422778597591,0.005677244148493396,0.004510673924725909,0.13103747310629882,0.24758929215143646,0.28621721350344337,0.0322777158173929,0.9376847870047245,-0.029868275175225945,158.06,157.2,0.031435720319820525,0.005820574465392989,0.005440971782867352,0.173082459301458,0.28176214304888175,0.27723029375951547,0.03142806443344716,0.9997564590123759,-0.03052728954671613
2025-04-10,13,2025-04-10T16:45:00.000Z,ELEVATED,ELEVATED,HIGH,SEVERE,SEVERE,SEVERE,511.86,517.86,0.034422778597591,0.0006785058414410549,0,0,0.4158597204058561,0.4734788135682857,0.029306741394014922,0.8513764021381438,-0.026889903602232312,156.09,157.85,0.031435720319820525,0.0003901595233519362,0,0,0.4363127310194289,0.47130938702201103,0.027423155030659212,0.8723565024647661,-0.026518655565834215
2025-04-10,14,2025-04-10T17:00:00.000Z,ELEVATED,ELEVATED,HIGH,HIGH,HIGH,HIGH,517.86,519.76,0.034422778597591,0.004711698142355182,0,0,0.28777898372828964,0.4541018859074534,0.025745320949587182,0.7479152467775774,-0.023319615912208436,157.85,158.285,0.031435720319820525,0.004307887234716546,0,0,0.3022896352570664,0.4655661368385663,0.024742946430331907,0.7870965315444431,-0.023835954363243927
2025-04-10,15,2025-04-10T17:15:00.000Z,ELEVATED,ELEVATED,HIGH,HIGH,HIGH,HIGH,519.76,514.61,0.034422778597591,0.0120440203170694,0.009908419270432465,0.28784484211062156,0.6259926663376677,0.5214329837633127,0.03539864478579929,1.0283494310443777,-0.0329969746509573,158.285,156.83,0.031435720319820525,0.011340303882237657,0.009192279748554721,0.2924151142405635,0.6571803598396204,0.5218245769310481,0.033707782093495516,1.072276434277933,-0.03280912735121799
2025-04-10,16,2025-04-10T17:30:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,514.61,519.32,0.034422778597591,0.003381201298070401,0,0,0.37935440227239986,0.5299724302241735,0.02657007094724403,0.7718746722294951,-0.02414641937726647,156.83,158.04,0.031435720319820525,0.0029968755977810295,0,0,0.35699333592032445,0.5311161717707908,0.026252489205228914,0.8351165151662349,-0.025346901017576418
2025-04-10,25,2025-04-10T19:45:00.000Z,ELEVATED,ELEVATED,HIGH,ELEVATED,ELEVATED,HIGH,522.43,518.8,0.034422778597591,0.008096778515781836,0.00694829929368527,0.20185178468339948,0.4159370108627578,0.32135345047609104,0.02754477548992971,0.8001903568544977,-0.025123550745062673,159.07,157.9,0.031435720319820525,0.008549695102784844,0.0073552524046016695,0.23397753669299928,0.4559562253504652,0.3720716493564939,0.027115085076598534,0.8625565058072555,-0.02621029910576622
2025-04-11,4,2025-04-11T14:30:00.000Z,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,HIGH,526.315,520.69,0.038780047483528986,0.011865517798276704,0.010687516031274045,0.2755931651660134,0.3707156771961981,0.30587372832763127,0.015411088419937933,0.3973973581771263,-0.004435861647004713,159.47,157.9001,0.03453947654147882,0.010660312284442143,0.00984448485608572,0.2850212522550356,0.3667386009014399,0.29606413855577446,0.013186050871820398,0.38176753651680656,-0.00934751239099052
2025-04-16,22,2025-04-16T19:00:00.000Z,NORMAL,NORMAL,HIGH,HIGH,HIGH,HIGH,523.9499,522.84,0.0343096727480183,0.0023664476317295235,0.002118332306199362,0.0617415479814425,0.0884485640963106,0.17007285669297595,0.02797138572640189,0.815262387718854,-0.016626542281071188,161.33,160.96,0.030997851337879724,0.00229343581478959,0.00229343581478959,0.07398692863550144,0.09398339583428422,0.17108184922219694,0.019015114578254538,0.6134333109410668,-0.011909146715776586
2025-04-16,23,2025-04-16T19:15:00.000Z,NORMAL,NORMAL,HIGH,ELEVATED,ELEVATED,HIGH,522.84,521.98,0.0343096727480183,0.0038252620304490854,0.0016448626730931329,0.047941660218491555,0.13657798550616185,0.1379754503204742,0.029570239311198978,0.8618630532670101,-0.018244056575383527,160.96,160.731,0.030997851337879724,0.0033548707753480395,0.0014227137176939203,0.04589717210351764,0.13428430266094213,0.12830315504286074,0.02041077523159445,0.6584577430582181,-0.01331491712707189
2025-04-16,24,2025-04-16T19:30:00.000Z,NORMAL,NORMAL,HIGH,ELEVATED,ELEVATED,HIGH,521.98,520.665,0.0343096727480183,0.0032376719414538,0.002519253611249578,0.0734269204417022,0.11502620236494644,0.15622599349658767,0.0320149979902783,0.9331187220993666,-0.020717348781221778,160.731,160.27,0.030997851337879724,0.003241440667948228,0.0028681461572439937,0.0925272570018131,0.11841883217152258,0.15787193122787138,0.023220380302291576,0.7490964470145712,-0.016144874155923805
2025-04-16,25,2025-04-16T19:45:00.000Z,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,HIGH,520.665,522.46,0.0343096727480183,0,0,0,0.13071093599858621,0.1469647009146136,0.02867785591503314,0.8358533794726898,-0.01734125789948826,160.27,160.68,0.030997851337879724,0,0,0,0.11473370751310102,0.15150161573909685,0.020721599219892767,0.6684850183332139,-0.013627992633517438
